1	0.0	1	0.0	1	0.0
401	3.994009982033934e-05	401	0.0006059977758090966	401	-0.0005660576759887573
801	0.0002592040147703825	801	0.0014449322665530786	801	-0.001185728251782696
1201	0.0008816336339142427	1201	0.002298197044271778	1201	-0.0014165634103575355
1601	0.0024074698120321596	1601	0.00478498183315407	1601	-0.0023775120211219102
2001	0.005490146913691464	2001	0.008608413749312809	2001	-0.0031182668356213444
2401	0.013248116273925399	2401	0.016578662788673128	2401	-0.003330546514747729
2801	0.028798483255922495	2801	0.033159252474504596	2801	-0.004360769218582101
3201	0.06464823734134402	3201	0.06886968867166672	3201	-0.004221451330322701
3601	0.1379217103219758	3601	0.14553691529978485	3601	-0.0076152049778090425
4001	0.28104434748496676	4001	0.29104531924051025	4001	-0.010000971755543486
4401	0.5223957494224623	4401	0.5297719324918612	4401	-0.007376183069398912
4801	0.8095264203979186	4801	0.813320439063752	4801	-0.0037940186658333985
5201	0.9759959999999996	5201	0.9769279999999998	5201	-0.0009320000000001549
5601	0.9998169999999987	5601	0.999751999999999	5601	6.49999999997597e-05
