1	0.0	1	0.0	1	0.0
401	0.0	401	0.0	401	0.0
801	0.0	801	0.0	801	0.0
1201	0.00039603960396039607	1201	9.900990099009902e-05	1201	0.0002970297029702971
1601	0.0013784296762057702	1601	0.000889147738303242	1601	0.0004892819379025283
2001	0.0044227793380752665	2001	0.003494935359843868	2001	0.0009278439782313985
2401	0.011050510888255656	2401	0.009384530313042466	2401	0.0016659805752131905
2801	0.02574988496674419	2801	0.023406974497482684	2801	0.002342910469261505
3201	0.057440721591462296	3201	0.052722772841522214	3201	0.004717948749940082
3601	0.1407869520585986	3601	0.12586229875993105	3601	0.014924653298667545
4001	0.27117260603574783	4001	0.26701825597900686	4001	0.004154350056740974
4401	0.5115469168262374	4401	0.5127734384143565	4401	-0.0012265215881190894
4801	0.8047928650960996	4801	0.8070170444118336	4801	-0.002224179315734043
5201	0.9761299999999993	5201	0.9766799999999999	5201	-0.0005500000000006056
5601	0.9998199999999997	5601	0.9997199999999999	5601	9.999999999976694e-05
