1	0.0	1	0.0	1	0.0
2001	0.0	2001	0.0	2001	0.0
4001	0.0	4001	0.0	4001	0.0
6001	0.0	6001	0.0	6001	0.0
8001	0.0006911279363230441	8001	9.900990099009902e-05	8001	0.0005921180353329451
10001	0.000891089108910891	10001	0.0011747532219285276	10001	-0.0002836641130176366
12001	0.0034537548557825527	12001	0.003147185759299912	12001	0.0003065690964826409
14001	0.008092657810872211	14001	0.008285020960555367	14001	-0.0001923631496831557
16001	0.023664925941207716	16001	0.020765683636024813	16001	0.002899242305182903
18001	0.06362531858883869	18001	0.06415779930195084	18001	-0.0005324807131121545
20001	0.16100581386131993	20001	0.15629286817182733	20001	0.004712945689492598
22001	0.3825958225359865	22001	0.3830741443563981	22001	-0.0004783218204115758
24001	0.7326365908628147	24001	0.7401767452140179	24001	-0.007540154351203143
26001	0.9726599999999993	26001	0.9746499999999998	26001	-0.0019900000000004914
28001	0.99994	28001	0.9999800000000001	28001	-4.0000000000040004e-05
