1	0.0	1	0.0	1	0.0
3001	0.0	3001	0.0	3001	0.0
6001	0.0	6001	0.0	6001	0.0
9001	0.0	9001	0.0	9001	0.0
12001	0.0	12001	0.0	12001	0.0
15001	0.0	15001	0.0	15001	0.0
18001	0.0	18001	0.0	18001	0.0
21001	0.0	21001	0.0	21001	0.0
24001	0.000297029702970297	24001	0.0	24001	0.000297029702970297
27001	0.0006911279363230441	27001	9.900990099009902e-05	27001	0.0005921180353329451
30001	0.0016831683168316834	30001	0.000988157639293341	30001	0.0006950106775383423
33001	0.005131099060791289	33001	0.004626510162328451	33001	0.0005045888984628374
36001	0.023221635377673185	36001	0.024536481387172654	36001	-0.0013148460094994686
39001	0.10591950047183996	39001	0.10129602104522652	39001	0.004623479426613439
42001	0.38840548783631523	42001	0.3858485902102424	42001	0.002556897626072807
45001	0.88902220797158	45001	0.8887960191228741	45001	0.0002261888487059549
48001	0.99995	48001	0.99997	48001	-2.0000000000020002e-05
